,Year,Player,Tm,Age,Pos,college
6491,1981.0,Clint Richardson,PHI,24.0,SG,Seattle University
6492,1981.0,Micheal Ray,NYK,25.0,SG,
6493,1981.0,Anthony Roberts,WSB,25.0,SF,Oral Roberts University
6494,1981.0,Rick Robey,BOS,25.0,C,University of Kentucky
6495,1981.0,Cliff Robinson,NJN,20.0,PF,University of Southern California
6496,1981.0,Truck Robinson,PHO,29.0,PF,Tennessee State University
6497,1981.0,Wayne Robinson,DET,22.0,PF,Virginia Polytechnic Institute and State University
6498,1981.0,Bill Robinzine,TOT,28.0,PF,DePaul University
6499,1981.0,Bill Robinzine,CLE,28.0,PF,DePaul University
6500,1981.0,Bill Robinzine,DAL,28.0,PF,DePaul University
6501,1981.0,Dave Robisch,TOT,31.0,C,University of Kansas
6502,1981.0,Dave Robisch,CLE,31.0,C,University of Kansas
6503,1981.0,Dave Robisch,DEN,31.0,C,University of Kansas
6504,1981.0,John Roche,DEN,31.0,PG,University of South Carolina
6505,1981.0,Tree Rollins,ATL,25.0,C,Clemson University
6506,1981.0,Lorenzo Romar,GSW,22.0,PG,University of Washington
6507,1981.0,Dan Roundfield,ATL,27.0,PF,Central Michigan University
6508,1981.0,Campy Russell,NYK,29.0,SF,University of Michigan
6509,1981.0,Frankie Sanders,KCK,24.0,SF,Southern University and A&M College
6510,1981.0,DeWayne Scales,NYK,22.0,PF,Louisiana State University
6511,1981.0,Alvin Scott,PHO,25.0,SF,Oral Roberts University
6512,1981.0,Craig Shelton,ATL,23.0,SF,Georgetown University
6513,1981.0,Lonnie Shelton,SEA,25.0,PF,Oregon State University
6514,1981.0,Purvis Short,GSW,23.0,SF,Jackson State University
6515,1981.0,John Shumate,TOT,28.0,PF,University of Notre Dame
6516,1981.0,John Shumate,SAS,28.0,PF,University of Notre Dame
6517,1981.0,John Shumate,SEA,28.0,PF,University of Notre Dame
6518,1981.0,Jerry Sichting,IND,24.0,PG,Purdue University
6519,1981.0,Jack Sikma,SEA,25.0,C,Illinois Wesleyan University
6520,1981.0,James Silas,SAS,31.0,PG,Stephen F. Austin State University
6521,1981.0,Larry Smith,GSW,23.0,PF,Alcorn State University
6522,1981.0,Phil Smith,SDC,28.0,SG,University of San Francisco
6523,1981.0,Randy Smith,CLE,32.0,SG,State University of New York College at Buffalo
6524,1981.0,Robert Smith,CLE,25.0,PG,"University of Nevada, Las Vegas"
6525,1981.0,Ricky Sobers,CHI,28.0,PG,"University of Nevada, Las Vegas"
6526,1981.0,Jim Spanarkel,DAL,23.0,SF,Duke University
6527,1981.0,Rory Sparrow,NJN,22.0,PG,Villanova University
6528,1981.0,John Stroud,HOU,23.0,SF,University of Mississippi
6529,1981.0,Brian Taylor,SDC,29.0,PG,Princeton University
6530,1981.0,Carlos Terry,WSB,24.0,SG,Winston-Salem State University
6531,1981.0,Reggie Theus,CHI,23.0,SG,"University of Nevada, Las Vegas"
6532,1981.0,David Thompson*,DEN,26.0,SG,
6533,1981.0,Mychal Thompson,POR,26.0,C,University of Minnesota
6534,1981.0,Rudy Tomjanovich,HOU,32.0,PF,University of Michigan
6535,1981.0,Andrew Toney,PHI,23.0,SG,University of Louisiana at Lafayette
6536,1981.0,Terry Tyler,DET,24.0,SF,University of Detroit Mercy
6537,1981.0,Wes Unseld*,WSB,34.0,C,
6538,1981.0,Ronnie Valentine,DEN,23.0,SF,Old Dominion University
6539,1981.0,Jan Van,NJN,29.0,SF,
6540,1981.0,Kiki Vandeweghe,DEN,22.0,SF,"University of California, Los Angeles"
6541,1981.0,Brett Vroman,UTA,25.0,C,"University of Nevada, Las Vegas"
6542,1981.0,Foots Walker,NJN,29.0,PG,State University of West Georgia
6543,1981.0,Wally Walker,SEA,26.0,SF,University of Virginia
6544,1981.0,Lloyd Walton,KCK,27.0,PG,Marquette University
6545,1981.0,Kermit Washington,POR,29.0,PF,American University
6546,1981.0,Richard Washington,TOT,25.0,PF,"University of California, Los Angeles"
6547,1981.0,Richard Washington,DAL,25.0,PF,"University of California, Los Angeles"
6548,1981.0,Richard Washington,CLE,25.0,PF,"University of California, Los Angeles"
6549,1981.0,Marvin Webster,NYK,28.0,C,Morgan State University
6550,1981.0,Scott Wedman,KCK,28.0,SF,University of Colorado
6551,1981.0,Paul Westphal,SEA,30.0,SG,University of Southern California
6552,1981.0,Jo Jo,KCK,34.0,PG,
6553,1981.0,Rudy White,TOT,27.0,SG,Arizona State University
6554,1981.0,Rudy White,GSW,27.0,SG,Arizona State University
6555,1981.0,Rudy White,SEA,27.0,SG,Arizona State University
6556,1981.0,Jerome Whitehead,TOT,24.0,C,Marquette University
6557,1981.0,Jerome Whitehead,DAL,24.0,C,Marquette University
6558,1981.0,Jerome Whitehead,CLE,24.0,C,Marquette University
6559,1981.0,Jerome Whitehead,SDC,24.0,C,Marquette University
6560,1981.0,Hawkeye Whitney,KCK,23.0,SG,North Carolina State University
6561,1981.0,Sidney Wicks,SDC,31.0,PF,"University of California, Los Angeles"
6562,1981.0,Michael Wiley,SAS,23.0,PF,"California State University, Long Beach"
6563,1981.0,Bob Wilkerson,CHI,26.0,SG,Indiana University
6564,1981.0,Jamaal Wilkes*,LAL,27.0,SF,
6565,1981.0,James Wilkes,CHI,22.0,SF,"University of California, Los Angeles"
6566,1981.0,Jeff Wilkins,UTA,25.0,C,Illinois State University
6567,1981.0,Freeman Williams,SDC,24.0,SG,Portland State University
6568,1981.0,Ray Williams,NYK,26.0,PG,University of Minnesota
6569,1981.0,Sly Williams,NYK,23.0,PF,University of Rhode Island
6570,1981.0,John Williamson,WSB,29.0,SG,New Mexico State University
6571,1981.0,Bill Willoughby,HOU,23.0,SF,
6572,1981.0,Brian Winters,MIL,28.0,SG,University of South Carolina
6573,1981.0,Mike Woodson,NYK,22.0,SG,Indiana University
6574,1981.0,Sam Worthen,CHI,23.0,PG,Marquette University
6575,1981.0,Larry Wright,DET,26.0,PG,Grambling State University
6576,,,,,,
6577,1982.0,Kareem Abdul-Jabbar*,LAL,34.0,C,
6578,1982.0,Alvan Adams,PHO,27.0,C,University of Oklahoma
6579,1982.0,Mark Aguirre,DAL,22.0,SF,DePaul University
6580,1982.0,Danny Ainge,BOS,22.0,SG,Brigham Young University
6581,1982.0,Tiny Archibald*,BOS,33.0,PG,
6582,1982.0,Dennis Awtrey,POR,33.0,C,Santa Clara University
6583,1982.0,Carl Bailey,POR,23.0,C,Tuskegee University
6584,1982.0,James Bailey,TOT,24.0,PF,Rutgers University
6585,1982.0,James Bailey,SEA,24.0,PF,Rutgers University
6586,1982.0,James Bailey,NJN,24.0,PF,Rutgers University
6587,1982.0,Greg Ballard,WSB,27.0,SF,University of Oregon
6588,1982.0,Gene Banks,SAS,22.0,SF,Duke University
6589,1982.0,Mike Bantom,TOT,30.0,SF,Saint Joseph's University
6590,1982.0,Mike Bantom,IND,30.0,SF,Saint Joseph's University
6591,1982.0,Mike Bantom,PHI,30.0,SF,Saint Joseph's University
6592,1982.0,Billy Ray,POR,25.0,SG,
6593,1982.0,Mel Bennett,CLE,27.0,PF,University of Pittsburgh
6594,1982.0,Kent Benson,DET,27.0,C,Indiana University
6595,1982.0,Larry Bird*,BOS,25.0,PF,
6596,1982.0,Otis Birdsong,NJN,26.0,SG,University of Houston
6597,1982.0,Rolando Blackman,DAL,22.0,SG,Kansas State University
6598,1982.0,Ray Blume,CHI,23.0,SG,Oregon State University
6599,1982.0,Alex Bradley,NYK,22.0,SF,Villanova University
6600,1982.0,Charles Bradley,BOS,22.0,SG,University of Wyoming
6601,1982.0,Dudley Bradley,PHO,24.0,SG,University of North Carolina
6602,1982.0,Brad Branson,CLE,23.0,PF,Southern Methodist University
6603,1982.0,Mike Bratz,SAS,26.0,PG,Stanford University
6604,1982.0,Jim Brewer,LAL,30.0,PF,University of Minnesota
6605,1982.0,Ron Brewer,TOT,26.0,SG,University of Arkansas
6606,1982.0,Ron Brewer,SAS,26.0,SG,University of Arkansas
6607,1982.0,Ron Brewer,CLE,26.0,SG,University of Arkansas
6608,1982.0,Junior Bridgeman,MIL,28.0,SF,University of Louisville
6609,1982.0,Allan Bristow,DAL,30.0,SF,Virginia Polytechnic Institute and State University
6610,1982.0,Jim Brogan,SDC,23.0,SG,West Virginia Wesleyan College
6611,1982.0,Michael Brooks,SDC,23.0,SF,La Salle University
6612,1982.0,Fred Brown,SEA,33.0,SG,University of Iowa
6613,1982.0,Rickey Brown,GSW,23.0,C,Mississippi State University
6614,1982.0,Joe Bryant,SDC,27.0,SF,La Salle University
6615,1982.0,Quinn Buckner,MIL,27.0,PG,Indiana University
6616,1982.0,Roger Burkman,CHI,23.0,SG,University of Louisville
6617,1982.0,David Burns,TOT,23.0,PG,Saint Louis University
6618,1982.0,David Burns,NJN,23.0,PG,Saint Louis University
6619,1982.0,David Burns,DEN,23.0,PG,Saint Louis University
6620,1982.0,Don Buse,IND,31.0,PG,University of Evansville
6621,1982.0,Kenny Carr,TOT,26.0,PF,North Carolina State University
6622,1982.0,Kenny Carr,CLE,26.0,PF,North Carolina State University
6623,1982.0,Kenny Carr,DET,26.0,PF,North Carolina State University
6624,1982.0,M.L. Carr,BOS,31.0,SF,Guilford College
6625,1982.0,Joe Barry,GSW,23.0,C,
6626,1982.0,Butch Carter,IND,23.0,SG,Indiana University
6627,1982.0,Reggie Carter,NYK,24.0,SG,St. John's University
6628,1982.0,Bill Cartwright,NYK,24.0,C,University of San Francisco
6629,1982.0,Harvey Catchings,MIL,30.0,PF,Hardin-Simmons University
6630,1982.0,Bobby Cattage,UTA,23.0,PF,Auburn University
6631,1982.0,Tom Chambers,SDC,22.0,PF,University of Utah
6632,1982.0,Maurice Cheeks,PHI,25.0,PG,West Texas A&M University
6633,1982.0,Jim Chones,WSB,32.0,C,Marquette University
6634,1982.0,Don Collins,WSB,23.0,SG,Washington State University
6635,1982.0,Darwin Cook,NJN,23.0,PG,University of Portland
6636,1982.0,Jeff Cook,PHO,25.0,PF,Idaho State University
6637,1982.0,Joe Cooper,NJN,24.0,C,University of Colorado
6638,1982.0,Michael Cooper,LAL,25.0,SG,University of New Mexico
6639,1982.0,Wayne Cooper,DAL,25.0,C,University of New Orleans
6640,1982.0,Hollis Copeland,NYK,26.0,SF,Rutgers University
6641,1982.0,Dave Corzine,SAS,25.0,C,DePaul University
6642,1982.0,Charlie Criss,TOT,33.0,PG,New Mexico State University
6643,1982.0,Charlie Criss,ATL,33.0,PG,New Mexico State University
6644,1982.0,Charlie Criss,SDC,33.0,PG,New Mexico State University
6645,1982.0,Geoff Crompton,MIL,26.0,C,University of North Carolina
6646,1982.0,Pat Cummings,MIL,25.0,PF,University of Cincinnati
6647,1982.0,Earl Cureton,PHI,24.0,PF,University of Detroit Mercy
6648,1982.0,Bob Dandridge,MIL,34.0,SF,Norfolk State University
6649,1982.0,Adrian Dantley*,UTA,25.0,SF,
6650,1982.0,Brad Davis,DAL,26.0,PG,University of Maryland
6651,1982.0,Charles Davis,WSB,23.0,SF,Vanderbilt University
6652,1982.0,Johnny Davis,IND,26.0,SG,University of Dayton
6653,1982.0,Ron Davis,SDC,27.0,SF,Washington State University
6654,1982.0,Walter Davis,PHO,27.0,SF,University of North Carolina
6655,1982.0,Darryl Dawkins,PHI,25.0,C,
6656,1982.0,Larry Demic,NYK,24.0,PF,University of Arizona
6657,1982.0,Kenny Dennard,KCK,23.0,PF,Duke University
6658,1982.0,Coby Dietrick,CHI,33.0,C,San Jose State University
6659,1982.0,Mickey Dillard,CLE,23.0,PG,Florida State University
6660,1982.0,James Donaldson,SEA,24.0,C,Washington State University
6661,1982.0,John Douglas,SDC,25.0,SG,University of Kansas
6662,1982.0,Leon Douglas,KCK,27.0,C,University of Alabama
6663,1982.0,John Drew,ATL,27.0,SF,Gardner-Webb University
6664,1982.0,Larry Drew,KCK,23.0,PG,University of Missouri
6665,1982.0,Larry Drew,KCK,23.0,PG,"University of California, Los Angeles"
6666,1982.0,Terry Duerod,BOS,25.0,SG,University of Detroit Mercy
6667,1982.0,Mike Dunleavy,HOU,27.0,SG,University of South Carolina
6668,1982.0,Mike Dunleavy,HOU,27.0,SG,Duke University
6669,1982.0,T.R. Dunn,DEN,26.0,SG,University of Alabama
6670,1982.0,John Duren,UTA,23.0,PG,Georgetown University
6671,1982.0,Craig Dykema,PHO,22.0,SF,"California State University, Long Beach"
6672,1982.0,Franklin Edwards,PHI,22.0,PG,Cleveland State University
6673,1982.0,James Edwards,CLE,26.0,C,University of Washington
6674,1982.0,Len Elmore,NJN,29.0,C,University of Maryland
6675,1982.0,Alex English*,DEN,28.0,SF,
6676,1982.0,Julius Erving*,PHI,31.0,SF,
6677,1982.0,Mike Evans,TOT,26.0,PG,Kansas State University
6678,1982.0,Mike Evans,MIL,26.0,PG,Kansas State University
6679,1982.0,Mike Evans,CLE,26.0,PG,Kansas State University
6680,1982.0,Eric Fernsten,BOS,28.0,C,University of San Francisco
6681,1982.0,Chris Ford,BOS,33.0,SG,Villanova University
6682,1982.0,Don Ford,CLE,29.0,SF,"University of California, Santa Barbara"
6683,1982.0,Phil Ford,KCK,25.0,PG,University of North Carolina
6684,1982.0,World B.,GSW,28.0,SG,
6685,1982.0,Mike Gale,GSW,31.0,PG,Elizabeth City State University
6686,1982.0,Calvin Garrett,HOU,25.0,SF,Oral Roberts University
6687,1982.0,George Gervin*,SAS,29.0,SG,
6688,1982.0,Artis Gilmore*,CHI,32.0,C,
6689,1982.0,Mike Glenn,ATL,26.0,SG,Southern Illinois University
6690,1982.0,Mike Gminski,NJN,22.0,C,Duke University
6691,1982.0,Glen Gondrezick,DEN,26.0,SF,"University of Nevada, Las Vegas"
6692,1982.0,Rickey Green,UTA,27.0,PG,University of Michigan
6693,1982.0,Dave Greenwood,CHI,24.0,PF,"University of California, Los Angeles"
6694,1982.0,Kevin Grevey,WSB,28.0,SG,University of Kentucky
6695,1982.0,Paul Griffin,SAS,28.0,PF,Western Michigan University
6696,1982.0,Darrell Griffith,UTA,23.0,SG,University of Louisville
6697,1982.0,Bob Gross,POR,28.0,SF,"California State University, Long Beach"
6698,1982.0,Ernie Grunfeld,KCK,26.0,SG,University of Tennessee
6699,1982.0,Petur Gudmundsson,POR,23.0,C,University of Washington
6700,1982.0,Glenn Hagan,DET,26.0,PG,St. Bonaventure University
6701,1982.0,Bill Hanzlik,SEA,24.0,SF,University of Notre Dame
6702,1982.0,Alan Hardy,DET,24.0,SG,University of Michigan
6703,1982.0,James Hardy,UTA,25.0,SF,University of San Francisco
6704,1982.0,Mike Harper,POR,24.0,PF,North Park University
6705,1982.0,Joe Hassett,GSW,26.0,SG,Providence College
6706,1982.0,Steve Hawes,ATL,31.0,PF,University of Washington
6707,1982.0,Elvin Hayes*,HOU,36.0,PF,
6708,1982.0,Steve Hayes,TOT,26.0,C,Idaho State University
6709,1982.0,Steve Hayes,SAS,26.0,C,Idaho State University
6710,1982.0,Steve Hayes,DET,26.0,C,Idaho State University
6711,1982.0,Spencer Haywood*,WSB,32.0,PF,
6712,1982.0,Gerald Henderson,BOS,26.0,PG,Virginia Commonwealth University
6713,1982.0,Gerald Henderson,BOS,26.0,PG,Duke University
6714,1982.0,Tom Henderson,HOU,30.0,SG,University of Hawaii
6715,1982.0,Keith Herron,CLE,25.0,SG,Villanova University
6716,1982.0,Kenny Higgs,DEN,27.0,PG,Louisiana State University
6717,1982.0,Armond Hill,TOT,28.0,PG,Princeton University
6718,1982.0,Armond Hill,SEA,28.0,PG,Princeton University
6719,1982.0,Armond Hill,SDC,28.0,PG,Princeton University
6720,1982.0,Brad Holland,TOT,25.0,SG,"University of California, Los Angeles"
6721,1982.0,Brad Holland,WSB,25.0,SG,"University of California, Los Angeles"
6722,1982.0,Brad Holland,MIL,25.0,SG,"University of California, Los Angeles"
6723,1982.0,Lionel Hollins,PHI,28.0,PG,Arizona State University
6724,1982.0,Cedrick Hordges,DEN,25.0,PF,University of South Carolina
6725,1982.0,Phil Hubbard,TOT,25.0,SF,University of Michigan
6726,1982.0,Phil Hubbard,DET,25.0,SF,University of Michigan
6727,1982.0,Phil Hubbard,CLE,25.0,SF,University of Michigan
6728,1982.0,Geoff Huston,CLE,24.0,PG,Texas Tech University
6729,1982.0,Dan Issel*,DEN,33.0,C,
6730,1982.0,Tracy Jackson,TOT,22.0,SG,University of Notre Dame
6731,1982.0,Tracy Jackson,BOS,22.0,SG,University of Notre Dame
6732,1982.0,Tracy Jackson,CHI,22.0,SG,University of Notre Dame
6733,1982.0,Clay Johnson,LAL,25.0,SG,University of Missouri
6734,1982.0,Clemon Johnson,IND,25.0,C,Florida Agricultural and Mechanical University
6735,1982.0,Dennis Johnson*,PHO,27.0,SG,
6736,1982.0,Eddie Johnson,ATL,26.0,SG,Auburn University
6737,1982.0,Eddie Johnson,ATL,26.0,SG,University of Illinois at Urbana-Champaign
6738,1982.0,Eddie Johnson,KCK,22.0,SF,Auburn University
6739,1982.0,Eddie Johnson,KCK,22.0,SF,University of Illinois at Urbana-Champaign
6740,1982.0,Frank Johnson,WSB,23.0,PG,Wake Forest University
6741,1982.0,George Johnson,SAS,33.0,C,Stephen F. Austin State University
6742,1982.0,George Johnson,SAS,33.0,C,Dillard University
6743,1982.0,George Johnson,SAS,33.0,C,St. John's University
6744,1982.0,George Johnson,IND,25.0,PF,Stephen F. Austin State University
6745,1982.0,George Johnson,IND,25.0,PF,Dillard University
6746,1982.0,George Johnson,IND,25.0,PF,St. John's University
6747,1982.0,John Johnson,SEA,34.0,SF,University of Iowa
6748,1982.0,Magic Johnson*,LAL,22.0,SG,
6749,1982.0,Marques Johnson,MIL,25.0,SF,"University of California, Los Angeles"
6750,1982.0,Mickey Johnson,MIL,29.0,PF,Aurora University
6751,1982.0,Ollie Johnson,PHI,32.0,SF,Temple University
6752,1982.0,Reggie Johnson,TOT,24.0,PF,University of Tennessee
6753,1982.0,Reggie Johnson,SAS,24.0,PF,University of Tennessee
6754,1982.0,Reggie Johnson,CLE,24.0,PF,University of Tennessee
6755,1982.0,Reggie Johnson,KCK,24.0,PF,University of Tennessee
6756,1982.0,Steve Johnson,KCK,24.0,C,Oregon State University
6757,1982.0,Vinnie Johnson,TOT,25.0,SG,Baylor University
6758,1982.0,Vinnie Johnson,SEA,25.0,SG,Baylor University
6759,1982.0,Vinnie Johnson,DET,25.0,SG,Baylor University
6760,1982.0,Bobby Jones,PHI,30.0,PF,University of North Carolina
6761,1982.0,Bobby Jones,PHI,30.0,PF,University of Washington
6762,1982.0,Caldwell Jones,PHI,31.0,C,Albany State University
6763,1982.0,Dwight Jones,CHI,29.0,PF,University of Houston
6764,1982.0,Edgar Jones,DET,25.0,PF,"University of Nevada, Reno"
6765,1982.0,Major Jones,HOU,28.0,PF,Albany State University
6766,1982.0,Eddie Jordan,LAL,27.0,PG,Rutgers University
6767,1982.0,Jeff Judkins,DET,25.0,SF,University of Utah
6768,1982.0,Clarence Kea,DAL,22.0,PF,Lamar University
6769,1982.0,Rich Kelley,PHO,28.0,C,Stanford University
6770,1982.0,Greg Kelser,TOT,24.0,SF,Michigan State University
6771,1982.0,Greg Kelser,DET,24.0,SF,Michigan State University
6772,1982.0,Greg Kelser,SEA,24.0,SF,Michigan State University
6773,1982.0,Larry Kenon,CHI,29.0,PF,University of Memphis
6774,1982.0,Albert King,NJN,22.0,SF,University of Maryland
6775,1982.0,Bernard King*,GSW,25.0,SF,
6776,1982.0,Reggie King,KCK,24.0,SF,University of Alabama
6777,1982.0,Billy Knight,IND,29.0,SF,University of Pittsburgh
6778,1982.0,Toby Knight,NYK,26.0,SF,University of Notre Dame
6779,1982.0,Joel Kramer,PHO,26.0,PF,San Diego State University
6780,1982.0,Kevin Kunnert,POR,30.0,C,University of Iowa
6781,1982.0,Mitch Kupchak,LAL,27.0,PF,University of North Carolina
6782,1982.0,Sam Lacey,TOT,33.0,C,New Mexico State University
6783,1982.0,Sam Lacey,KCK,33.0,C,New Mexico State University
6784,1982.0,Sam Lacey,NJN,33.0,C,New Mexico State University
6785,1982.0,Tom LaGarde,DAL,26.0,C,University of North Carolina
6786,1982.0,Bill Laimbeer,TOT,24.0,C,University of Notre Dame
6787,1982.0,Bill Laimbeer,CLE,24.0,C,University of Notre Dame
6788,1982.0,Bill Laimbeer,DET,24.0,C,University of Notre Dame
6789,1982.0,John Lambert,TOT,29.0,PF,University of Southern California
6790,1982.0,John Lambert,KCK,29.0,PF,University of Southern California
6791,1982.0,John Lambert,SAS,29.0,PF,University of Southern California
6792,1982.0,Jeff Lamp,POR,22.0,SF,University of Virginia
6793,1982.0,Mark Landsberger,LAL,26.0,PF,Arizona State University
6794,1982.0,Bob Lanier*,MIL,33.0,C,
6795,1982.0,Allen Leavell,HOU,24.0,PG,Oklahoma City University
6796,1982.0,Rock Lee,SDC,26.0,C,San Diego State University
6797,1982.0,Ron Lee,DET,29.0,PG,University of Oregon
6798,1982.0,Ronnie Lester,CHI,23.0,PG,University of Iowa
6799,1982.0,Alton Lister,MIL,23.0,C,Arizona State University
6800,1982.0,Lewis Lloyd,GSW,22.0,SG,Drake University
6801,1982.0,Scott Lloyd,DAL,29.0,PF,Arizona State University
6802,1982.0,Kevin Loder,KCK,22.0,SF,Alabama State University
6803,1982.0,John Long,DET,25.0,SG,University of Detroit Mercy
6804,1982.0,John Lucas,WSB,28.0,PG,University of Maryland
6805,1982.0,Maurice Lucas,NYK,29.0,PF,Marquette University
6806,1982.0,Ollie Mack,DAL,24.0,SG,East Carolina University
6807,1982.0,Rudy Macklin,ATL,23.0,SF,Louisiana State University
6808,1982.0,Kyle Macy,PHO,24.0,PG,University of Kentucky
6809,1982.0,Rick Mahorn,WSB,23.0,PF,Hampton University
6810,1982.0,Moses Malone*,HOU,26.0,C,
6811,1982.0,Wes Matthews,ATL,22.0,PG,University of Wisconsin
6812,1982.0,Cedric Maxwell,BOS,26.0,SF,University of North Carolina at Charlotte
6813,1982.0,Scott May,MIL,27.0,SF,Indiana University
6814,1982.0,Bob McAdoo*,LAL,30.0,C,
6815,1982.0,John McCullough,PHO,25.0,SG,University of Oklahoma
6816,1982.0,Hank McDowell,GSW,22.0,PF,University of Memphis
6817,1982.0,Jim McElroy,ATL,28.0,PG,Central Michigan University
6818,1982.0,Mike McGee,LAL,22.0,SF,University of Michigan
6819,1982.0,George McGinnis,IND,31.0,PF,Indiana University
6820,1982.0,Kevin McHale*,BOS,24.0,PF,
6821,1982.0,Kevin McKenna,LAL,23.0,SG,Creighton University
6822,1982.0,Billy McKinney,DEN,26.0,PG,Northwestern University
6823,1982.0,Tom McMillen,ATL,29.0,C,University of Maryland
6824,1982.0,Joe Meriweather,KCK,28.0,C,Southern Illinois University
6825,1982.0,Mike Mitchell,TOT,26.0,SF,Auburn University
6826,1982.0,Mike Mitchell,CLE,26.0,SF,Auburn University
6827,1982.0,Mike Mitchell,SAS,26.0,SF,Auburn University
6828,1982.0,Steve Mix,PHI,34.0,SF,University of Toledo
6829,1982.0,Paul Mokeski,TOT,25.0,C,University of Kansas
